date,state,cases_unvax,cases_pvax,cases_fvax,cases_boost
2021-10-25,Malaysia,1326,257,3190,9
2021-10-26,Malaysia,1464,299,3955,8
2021-10-27,Malaysia,1616,309,4205,18
2021-10-28,Malaysia,1748,279,4331,19
2021-10-29,Malaysia,1548,262,4223,27
2021-10-30,Malaysia,1582,278,3980,14
2021-10-31,Malaysia,1264,182,3510,23
2021-11-01,Malaysia,1186,159,3257,24
2021-11-02,Malaysia,1314,182,3539,36
2021-11-03,Malaysia,1361,175,3718,37
2021-11-04,Malaysia,1444,156,4060,53
2021-11-05,Malaysia,1198,115,3564,45
2021-11-06,Malaysia,1240,116,3277,68
2021-11-07,Malaysia,1134,76,3073,60
2021-11-08,Malaysia,1139,89,3270,45
2021-11-09,Malaysia,1445,122,3774,62
2021-11-10,Malaysia,1479,147,4536,81
2021-11-11,Malaysia,1598,123,4534,68
2021-11-12,Malaysia,1564,105,4781,67
2021-11-13,Malaysia,1408,94,4224,83
2021-11-14,Malaysia,1249,83,3771,59
2021-11-15,Malaysia,1269,65,3746,63
2021-11-16,Malaysia,1333,85,3895,100
2021-11-17,Malaysia,1458,72,4672,86
2021-11-18,Malaysia,1533,72,4650,125
2021-11-19,Malaysia,1640,74,4520,121
2021-11-20,Malaysia,1476,69,4189,125
2021-11-21,Malaysia,1143,53,3569,89
2021-11-22,Malaysia,1165,48,3579,93
2021-11-23,Malaysia,1362,75,4050,107
2021-11-24,Malaysia,1420,73,4116,146
2021-11-25,Malaysia,1485,59,4475,125
2021-11-26,Malaysia,1319,54,4018,110
2021-11-27,Malaysia,1237,52,3697,111
2021-11-28,Malaysia,1030,32,3085,92
2021-11-29,Malaysia,1030,37,2935,85
2021-11-30,Malaysia,1123,55,3597,104
2021-12-01,Malaysia,1363,53,3900,123
2021-12-02,Malaysia,1320,38,4277,171
2021-12-03,Malaysia,1312,46,4044,149
2021-12-04,Malaysia,1141,56,3532,167
2021-12-05,Malaysia,1015,38,3095,150
2021-12-06,Malaysia,1034,38,3059,131
2021-12-07,Malaysia,1129,44,3645,147
2021-12-08,Malaysia,1159,41,3677,143
2021-12-09,Malaysia,1208,53,4032,153
2021-12-10,Malaysia,1225,41,3634,158
2021-12-11,Malaysia,1103,39,3339,145
2021-12-12,Malaysia,801,27,2530,132
2021-12-13,Malaysia,796,29,2569,110
2021-12-14,Malaysia,950,43,2966,138
2021-12-15,Malaysia,875,24,2858,143
2021-12-16,Malaysia,951,29,3110,172
2021-12-17,Malaysia,963,46,3173,180
2021-12-18,Malaysia,1015,22,2899,147
2021-12-19,Malaysia,688,22,2255,143
2021-12-20,Malaysia,650,21,1821,97
2021-12-21,Malaysia,737,24,2216,163
2021-12-22,Malaysia,819,28,2503,169
2021-12-23,Malaysia,751,17,2552,190
2021-12-24,Malaysia,767,25,2528,208
2021-12-25,Malaysia,671,12,2264,213
2021-12-26,Malaysia,638,12,1952,176
2021-12-27,Malaysia,587,15,1977,178
2021-12-28,Malaysia,602,14,2099,182
2021-12-29,Malaysia,725,18,2684,256
2021-12-30,Malaysia,880,19,2797,301
2021-12-31,Malaysia,737,20,2512,304
2022-01-01,Malaysia,769,16,2292,309
2022-01-02,Malaysia,582,18,2040,242
2022-01-03,Malaysia,538,20,1861,271
2022-01-04,Malaysia,673,13,1883,273
2022-01-05,Malaysia,705,16,2237,312
2022-01-06,Malaysia,777,18,2428,320
2022-01-07,Malaysia,743,17,2230,391
2022-01-08,Malaysia,709,17,2184,341
2022-01-09,Malaysia,557,15,1970,346
2022-01-10,Malaysia,570,18,1755,298
2022-01-11,Malaysia,703,17,2114,341
2022-01-12,Malaysia,707,27,2098,366
2022-01-13,Malaysia,801,16,2471,396
2022-01-14,Malaysia,748,22,2222,354
2022-01-15,Malaysia,665,12,2042,355
2022-01-16,Malaysia,628,14,2025,343
2022-01-17,Malaysia,484,14,1576,268
2022-01-18,Malaysia,627,15,2203,400
2022-01-19,Malaysia,635,18,2192,384
2022-01-20,Malaysia,737,25,2405,597
2022-01-21,Malaysia,701,27,2693,625
2022-01-22,Malaysia,750,27,2633,706
2022-01-23,Malaysia,745,17,2394,700
2022-01-24,Malaysia,599,12,2021,582
2022-01-25,Malaysia,768,20,2510,768
2022-01-26,Malaysia,937,26,2925,856
2022-01-27,Malaysia,968,31,3445,995
2022-01-28,Malaysia,1162,17,3273,1070
2022-01-29,Malaysia,1027,28,2998,1086
2022-01-30,Malaysia,1006,30,2800,1079
2022-01-31,Malaysia,1018,26,2613,1117
2022-02-01,Malaysia,1142,19,3099,1306
2022-02-02,Malaysia,1157,27,3190,1362
2022-02-03,Malaysia,1117,34,3050,1519
2022-02-04,Malaysia,1380,34,3769,2051
2022-02-05,Malaysia,1742,32,4506,2837
2022-02-06,Malaysia,2010,28,5002,3049
2022-02-07,Malaysia,2134,42,5505,3353
2022-02-08,Malaysia,2590,49,6801,4504
2022-02-09,Malaysia,3212,60,8546,5316
2022-02-10,Malaysia,3630,67,9222,6171
2022-02-11,Malaysia,3856,98,10125,6860
2022-02-12,Malaysia,4076,81,10833,7812
2022-02-13,Malaysia,3814,91,9770,7397
2022-02-14,Malaysia,3791,86,10399,7039
2022-02-15,Malaysia,3991,100,10387,7655
2022-02-16,Malaysia,5093,148,12928,9662
2022-02-17,Malaysia,4985,164,12307,9245
2022-02-18,Malaysia,5008,212,12595,9993
2022-02-19,Malaysia,5077,203,12816,10729
2022-02-20,Malaysia,4701,222,11768,10141
2022-02-21,Malaysia,4387,199,10933,9580
2022-02-22,Malaysia,4798,259,11775,10347
2022-02-23,Malaysia,5622,361,12937,12279
2022-02-24,Malaysia,5091,385,13058,13536
2022-02-25,Malaysia,5207,368,12256,12813
2022-02-26,Malaysia,4588,410,10491,11810
2022-02-27,Malaysia,4164,316,9220,10766
2022-02-28,Malaysia,3677,409,8510,10504
2022-03-01,Malaysia,4055,372,9417,12010
2022-03-02,Malaysia,4392,484,9699,12925
2022-03-03,Malaysia,4966,579,11486,15436
2022-03-04,Malaysia,5160,615,10959,16475
2022-03-05,Malaysia,4897,617,10842,17050
2022-03-06,Malaysia,4051,516,8672,14196
2022-03-07,Malaysia,3820,550,8775,13711
2022-03-08,Malaysia,4405,657,9769,16659
2022-03-09,Malaysia,4256,629,9086,16275
2022-03-10,Malaysia,4427,667,9078,16615
2022-03-11,Malaysia,4752,770,9102,18176
2022-03-12,Malaysia,3542,691,7137,14880
2022-03-13,Malaysia,3205,501,6041,12788
2022-03-14,Malaysia,3105,547,5798,12580
2022-03-15,Malaysia,3785,667,6574,15508
2022-03-16,Malaysia,4359,746,7146,16047
2022-03-17,Malaysia,3783,750,6310,16161
2022-03-18,Malaysia,3300,689,5886,14366
2022-03-19,Malaysia,3173,679,4978,13511
2022-03-20,Malaysia,2671,574,4215,11645
2022-03-21,Malaysia,2653,555,4092,10528
2022-03-22,Malaysia,2946,721,4602,13214
2022-03-23,Malaysia,3145,722,4688,13936
2022-03-24,Malaysia,3013,857,5134,15312
2022-03-25,Malaysia,2992,865,4721,13261
2022-03-26,Malaysia,3005,904,4137,12877
2022-03-27,Malaysia,2171,710,3378,10604
2022-03-28,Malaysia,2003,512,2503,8318
2022-03-29,Malaysia,2297,608,3070,9240
2022-03-30,Malaysia,2285,690,3137,9829
2022-03-31,Malaysia,2838,796,3421,11505
2022-04-01,Malaysia,2671,801,3167,10837
2022-04-02,Malaysia,2101,658,2653,9280
2022-04-03,Malaysia,1854,559,2314,7653
2022-04-04,Malaysia,1479,463,1973,6087
2022-04-05,Malaysia,1799,550,2160,7508
2022-04-06,Malaysia,1742,573,2286,7504
2022-04-07,Malaysia,1785,588,2288,7333
2022-04-08,Malaysia,1924,671,2725,9624
2022-04-09,Malaysia,1685,471,1923,6098
2022-04-10,Malaysia,1182,408,1656,4866
2022-04-11,Malaysia,1174,339,1481,4745
2022-04-12,Malaysia,1195,376,1885,5546
2022-04-13,Malaysia,1315,538,2145,6054
2022-04-14,Malaysia,1734,498,2247,5934
2022-04-15,Malaysia,1255,501,2370,5547
2022-04-16,Malaysia,1410,413,2173,5709
2022-04-17,Malaysia,794,304,1507,4018
2022-04-18,Malaysia,936,347,1563,4294
2022-04-19,Malaysia,669,325,1647,3428
2022-04-20,Malaysia,811,344,1811,4002
2022-04-21,Malaysia,746,281,1299,3573
2022-04-22,Malaysia,707,307,1507,3821
2022-04-23,Malaysia,675,313,1226,3410
2022-04-24,Malaysia,454,194,878,2480
2022-04-25,Malaysia,319,109,521,1529
2022-04-26,Malaysia,410,158,774,2019
2022-04-27,Malaysia,413,155,796,2107
2022-04-28,Malaysia,289,100,632,1914
2022-04-29,Malaysia,259,83,519,1718
2022-04-30,Malaysia,231,74,439,1363
2022-05-01,Malaysia,172,33,311,987
2022-05-02,Malaysia,167,30,229,926
2022-05-03,Malaysia,97,39,169,617
2022-05-04,Malaysia,162,100,191,601
2022-05-05,Malaysia,162,66,202,848
2022-05-06,Malaysia,152,23,207,869
2022-05-07,Malaysia,155,31,270,916
2022-05-08,Malaysia,223,48,352,1530
2022-05-09,Malaysia,201,35,431,1579
2022-05-10,Malaysia,287,58,520,1740
2022-05-11,Malaysia,305,94,720,2202
2022-05-12,Malaysia,312,61,669,2368
2022-05-13,Malaysia,248,66,631,2084
2022-05-14,Malaysia,202,51,481,1639
2022-05-15,Malaysia,230,38,467,1504
2022-05-16,Malaysia,195,27,320,1155
2022-05-17,Malaysia,166,24,304,975
2022-05-18,Malaysia,163,36,419,1399
2022-05-19,Malaysia,213,32,439,1440
2022-05-20,Malaysia,203,37,453,1370
2022-05-21,Malaysia,173,34,403,1411
2022-05-22,Malaysia,176,43,357,1241
2022-05-23,Malaysia,115,30,324,1075
2022-05-24,Malaysia,161,23,403,1331
2022-05-25,Malaysia,168,38,466,1758
2022-05-26,Malaysia,185,15,353,1292
2022-05-27,Malaysia,212,32,389,1244
2022-05-28,Malaysia,147,22,363,1113
2022-05-29,Malaysia,94,16,232,813
2022-05-30,Malaysia,148,15,269,893
2022-05-31,Malaysia,124,19,318,990
2022-06-01,Malaysia,138,30,382,1259
2022-06-02,Malaysia,147,10,382,1338
2022-06-03,Malaysia,149,17,354,1324
2022-06-04,Malaysia,94,23,292,1182
2022-06-05,Malaysia,96,17,261,984
2022-06-06,Malaysia,105,13,224,988
2022-06-07,Malaysia,104,16,230,778
2022-06-08,Malaysia,108,11,247,1152
2022-06-09,Malaysia,157,16,286,1428
2022-06-10,Malaysia,145,18,338,1665
2022-06-11,Malaysia,152,17,259,1281
2022-06-12,Malaysia,134,11,294,1132
2022-06-13,Malaysia,129,18,367,1578
2022-06-14,Malaysia,144,12,367,1399
2022-06-15,Malaysia,159,19,454,1688
2022-06-16,Malaysia,162,14,353,1504
2022-06-17,Malaysia,164,23,385,1558
2022-06-18,Malaysia,151,19,396,1561
2022-06-19,Malaysia,130,12,286,1262
2022-06-20,Malaysia,132,12,361,1588
2022-06-21,Malaysia,140,19,336,1426
2022-06-22,Malaysia,195,15,450,1765
2022-06-23,Malaysia,170,16,501,2109
2022-06-24,Malaysia,187,20,451,1854
2022-06-25,Malaysia,179,15,409,1699
2022-06-26,Malaysia,168,19,365,1451
2022-06-27,Malaysia,156,21,362,1355
2022-06-28,Malaysia,174,24,425,1402
2022-06-29,Malaysia,199,26,547,1833
2022-06-30,Malaysia,242,14,546,2065
2022-07-01,Malaysia,236,17,575,1945
2022-07-02,Malaysia,270,19,469,1769
2022-07-03,Malaysia,189,22,475,1850
2022-07-04,Malaysia,140,14,375,1389
2022-07-05,Malaysia,189,22,559,2162
2022-07-06,Malaysia,291,25,653,2592
2022-07-07,Malaysia,267,27,755,2971
2022-07-08,Malaysia,286,20,632,2651
2022-07-09,Malaysia,247,18,489,2045
2022-07-10,Malaysia,251,24,554,2435
2022-07-11,Malaysia,216,15,460,1726
2022-07-12,Malaysia,196,16,427,1706
2022-07-13,Malaysia,259,10,726,2939
2022-07-14,Malaysia,322,25,703,3048
2022-07-15,Malaysia,339,32,929,3930
2022-07-16,Malaysia,375,30,913,3729
2022-07-17,Malaysia,321,14,686,2915
2022-07-18,Malaysia,240,22,575,2243
2022-07-19,Malaysia,345,23,783,2751
2022-07-20,Malaysia,391,35,946,4313
2022-07-21,Malaysia,381,19,841,3346
2022-07-22,Malaysia,319,28,716,2817
2022-07-23,Malaysia,340,28,851,3597
2022-07-24,Malaysia,287,23,509,1901
2022-07-25,Malaysia,308,20,634,2338
2022-07-26,Malaysia,352,32,889,3486
2022-07-27,Malaysia,353,17,819,3314
2022-07-28,Malaysia,370,25,758,2773
2022-07-29,Malaysia,366,13,921,3560
2022-07-30,Malaysia,335,27,795,3114
2022-07-31,Malaysia,319,25,519,1920
2022-08-01,Malaysia,298,28,587,2300
2022-08-02,Malaysia,338,28,788,3050
2022-08-03,Malaysia,418,34,992,3886
2022-08-04,Malaysia,396,25,818,3174
2022-08-05,Malaysia,372,23,786,2746
2022-08-06,Malaysia,371,31,877,3405
2022-08-07,Malaysia,311,16,559,1842
2022-08-08,Malaysia,323,25,579,1936
2022-08-09,Malaysia,323,20,648,2092
2022-08-10,Malaysia,426,33,1030,3407
2022-08-11,Malaysia,482,29,926,3394
2022-08-12,Malaysia,376,31,897,2639
2022-08-13,Malaysia,351,26,841,3116
2022-08-14,Malaysia,297,22,599,2127
2022-08-15,Malaysia,282,16,532,1607
2022-08-16,Malaysia,364,23,716,2326
2022-08-17,Malaysia,336,38,757,2385
2022-08-18,Malaysia,364,24,791,2892
2022-08-19,Malaysia,363,25,748,2354
2022-08-20,Malaysia,285,20,592,1901
2022-08-21,Malaysia,245,12,512,1695
2022-08-22,Malaysia,261,19,437,1361
2022-08-23,Malaysia,277,16,637,1792
2022-08-24,Malaysia,326,13,580,1717
2022-08-25,Malaysia,277,11,691,2227
2022-08-26,Malaysia,305,23,641,2149
2022-08-27,Malaysia,240,8,533,1710
2022-08-28,Malaysia,220,10,432,1529
2022-08-29,Malaysia,247,8,399,1292
2022-08-30,Malaysia,204,12,480,1448
2022-08-31,Malaysia,234,9,479,1618
2022-09-01,Malaysia,217,18,467,1654
2022-09-02,Malaysia,198,15,482,1633
2022-09-03,Malaysia,180,19,467,1578
2022-09-04,Malaysia,181,8,356,1359
2022-09-05,Malaysia,159,4,285,1038
2022-09-06,Malaysia,186,8,423,1450
2022-09-07,Malaysia,206,11,471,1740
2022-09-08,Malaysia,205,12,411,1598
2022-09-09,Malaysia,179,9,370,1432
2022-09-10,Malaysia,213,13,348,1397
2022-09-11,Malaysia,157,5,298,1023
2022-09-12,Malaysia,191,3,370,1283
2022-09-13,Malaysia,178,10,389,1365
2022-09-14,Malaysia,233,13,470,1715
2022-09-15,Malaysia,218,6,488,1663
2022-09-16,Malaysia,210,9,396,1362
2022-09-17,Malaysia,160,9,276,1127
2022-09-18,Malaysia,168,11,307,1153
2022-09-19,Malaysia,144,9,256,898
2022-09-20,Malaysia,199,13,322,1133
2022-09-21,Malaysia,194,6,421,1490
2022-09-22,Malaysia,219,13,451,1562
2022-09-23,Malaysia,174,12,385,1499
2022-09-24,Malaysia,160,3,406,1355
2022-09-25,Malaysia,143,10,310,1145
2022-09-26,Malaysia,153,5,266,762
2022-09-27,Malaysia,195,6,322,1029
2022-09-28,Malaysia,185,16,484,1760
2022-09-29,Malaysia,191,9,372,1295
2022-09-30,Malaysia,169,9,370,1459
2022-10-01,Malaysia,169,9,328,1120
2022-10-02,Malaysia,123,1,240,996
2022-10-03,Malaysia,122,5,234,883
2022-10-04,Malaysia,150,8,289,1036
2022-10-05,Malaysia,143,5,335,1239
2022-10-06,Malaysia,145,6,345,1298
2022-10-07,Malaysia,177,11,334,1266
2022-10-08,Malaysia,161,12,283,1171
2022-10-09,Malaysia,149,7,262,1035
2022-10-10,Malaysia,92,5,236,908
2022-10-11,Malaysia,111,6,249,925
2022-10-12,Malaysia,130,2,291,1205
2022-10-13,Malaysia,186,6,357,1541
2022-10-14,Malaysia,190,10,406,1625
2022-10-15,Malaysia,166,8,370,1479
2022-10-16,Malaysia,144,6,302,1260
2022-10-17,Malaysia,117,5,262,826
2022-10-18,Malaysia,159,6,319,1389
2022-10-19,Malaysia,176,12,440,1667
2022-10-20,Malaysia,191,13,487,1870
2022-10-21,Malaysia,185,7,428,1636
2022-10-22,Malaysia,198,6,439,1975
2022-10-23,Malaysia,142,7,344,1561
2022-10-24,Malaysia,134,8,279,1316
2022-10-25,Malaysia,129,9,330,1275
2022-10-26,Malaysia,146,9,344,1637
2022-10-27,Malaysia,211,6,461,2084
2022-10-28,Malaysia,216,15,552,2513
2022-10-29,Malaysia,229,13,558,2389
2022-10-30,Malaysia,187,8,520,2414
2022-10-31,Malaysia,239,13,523,2138
2022-11-01,Malaysia,265,12,554,2082
2022-11-02,Malaysia,277,18,747,2927
2022-11-03,Malaysia,295,13,891,3512
2022-11-04,Malaysia,286,16,913,3145
2022-11-05,Malaysia,295,14,949,3363
2022-11-06,Malaysia,304,21,782,2806
2022-11-07,Malaysia,241,10,508,1762
2022-11-08,Malaysia,240,14,858,2669
2022-11-09,Malaysia,238,8,862,2159
2022-11-10,Malaysia,284,19,814,2319
2022-11-11,Malaysia,272,22,782,2169
2022-11-12,Malaysia,247,7,726,1902
2022-11-13,Malaysia,221,14,467,1532
2022-11-14,Malaysia,163,10,393,1183
2022-11-15,Malaysia,230,16,647,1959
2022-11-16,Malaysia,237,14,803,2250
2022-11-17,Malaysia,274,21,766,2396
2022-11-18,Malaysia,314,17,669,2037
2022-11-19,Malaysia,192,9,456,1793
2022-11-20,Malaysia,221,6,287,1119
2022-11-21,Malaysia,249,8,421,1443
2022-11-22,Malaysia,240,18,526,1732
2022-11-23,Malaysia,298,18,722,2499
2022-11-24,Malaysia,309,12,715,1841
2022-11-25,Malaysia,329,15,680,2000
2022-11-26,Malaysia,311,15,646,1926
2022-11-27,Malaysia,201,6,472,1343
2022-11-28,Malaysia,173,13,516,1763
2022-11-29,Malaysia,171,7,352,1142
2022-11-30,Malaysia,195,10,398,1134
2022-12-01,Malaysia,261,8,638,1468
2022-12-02,Malaysia,239,9,541,1632
2022-12-03,Malaysia,179,11,385,1291
2022-12-04,Malaysia,138,8,299,1057
2022-12-05,Malaysia,167,13,329,1067
2022-12-06,Malaysia,189,6,325,1129
2022-12-07,Malaysia,168,8,386,1120
2022-12-08,Malaysia,179,8,353,1076
2022-12-09,Malaysia,167,5,352,1073
2022-12-10,Malaysia,158,5,250,902
2022-12-11,Malaysia,106,4,193,564
2022-12-12,Malaysia,97,1,161,550
2022-12-13,Malaysia,124,4,223,689
2022-12-14,Malaysia,124,9,212,896
2022-12-15,Malaysia,129,3,198,831
2022-12-16,Malaysia,123,6,213,796
2022-12-17,Malaysia,112,7,181,693
2022-12-18,Malaysia,74,3,154,616
2022-12-19,Malaysia,86,2,145,488
2022-12-20,Malaysia,82,3,147,584
2022-12-21,Malaysia,89,4,164,727
2022-12-22,Malaysia,99,3,138,618
2022-12-23,Malaysia,98,2,147,655
2022-12-24,Malaysia,80,5,137,544
2022-12-25,Malaysia,74,3,122,410
2022-12-26,Malaysia,51,4,71,354
2022-12-27,Malaysia,51,6,79,287
2022-12-28,Malaysia,68,0,99,313
2022-12-29,Malaysia,85,3,95,496
2022-12-30,Malaysia,77,2,102,402
2022-12-31,Malaysia,52,1,100,360
2023-01-01,Malaysia,54,0,61,305
2023-01-02,Malaysia,49,4,79,228
2023-01-03,Malaysia,44,1,79,209
2023-01-04,Malaysia,58,0,88,287
2023-01-05,Malaysia,70,8,112,381
2023-01-06,Malaysia,71,3,84,385
2023-01-07,Malaysia,65,5,106,395
2023-01-08,Malaysia,55,5,73,272
2023-01-09,Malaysia,44,2,77,260
2023-01-10,Malaysia,51,1,60,268
2023-01-11,Malaysia,56,3,69,239
2023-01-12,Malaysia,49,2,73,259
2023-01-13,Malaysia,42,1,52,225
2023-01-14,Malaysia,33,3,62,189
2023-01-15,Malaysia,28,1,47,168
2023-01-16,Malaysia,24,1,42,160
2023-01-17,Malaysia,40,4,69,237
2023-01-18,Malaysia,36,2,67,266
2023-01-19,Malaysia,40,2,70,206
2023-01-20,Malaysia,30,1,42,212
2023-01-21,Malaysia,42,0,39,212
2023-01-22,Malaysia,53,5,81,170
2023-01-23,Malaysia,15,0,29,98
2023-01-24,Malaysia,14,0,17,70
2023-01-25,Malaysia,25,1,24,82
2023-01-26,Malaysia,28,3,38,103
2023-01-27,Malaysia,38,2,46,150
2023-01-28,Malaysia,23,0,47,188
2023-01-29,Malaysia,40,2,30,197
2023-01-30,Malaysia,27,2,32,141
2023-01-31,Malaysia,26,2,47,176
2023-02-01,Malaysia,28,2,82,213
2023-02-02,Malaysia,34,0,48,242
2023-02-03,Malaysia,28,1,59,252
2023-02-04,Malaysia,22,1,38,141
2023-02-05,Malaysia,33,0,45,133
2023-02-06,Malaysia,29,0,35,111
2023-02-07,Malaysia,22,1,25,136
2023-02-08,Malaysia,34,0,16,139
2023-02-09,Malaysia,35,3,42,189
2023-02-10,Malaysia,21,2,35,197
2023-02-11,Malaysia,29,2,47,181
2023-02-12,Malaysia,18,1,31,110
2023-02-13,Malaysia,17,0,29,118
2023-02-14,Malaysia,23,3,40,134
2023-02-15,Malaysia,23,1,41,172
2023-02-16,Malaysia,25,4,59,193
2023-02-17,Malaysia,27,0,32,182
2023-02-18,Malaysia,20,1,28,163
2023-02-19,Malaysia,24,1,20,141
2023-02-20,Malaysia,18,0,30,119
2023-02-21,Malaysia,21,1,27,135
2023-02-22,Malaysia,17,1,33,178
2023-02-23,Malaysia,22,0,33,169
2023-02-24,Malaysia,19,0,34,151
2023-02-25,Malaysia,10,2,27,134
2023-02-26,Malaysia,24,2,43,138
2023-02-27,Malaysia,24,2,28,136
2023-02-28,Malaysia,29,0,36,141
2023-03-01,Malaysia,18,0,38,161
2023-03-02,Malaysia,20,2,31,191
2023-03-03,Malaysia,22,1,32,149
2023-03-04,Malaysia,18,2,24,126
2023-03-05,Malaysia,14,0,23,127
2023-03-06,Malaysia,24,0,33,131
2023-03-07,Malaysia,18,2,34,172
2023-03-08,Malaysia,15,0,30,190
2023-03-09,Malaysia,28,1,46,204
2023-03-10,Malaysia,28,0,31,192
2023-03-11,Malaysia,26,0,34,163
2023-03-12,Malaysia,22,1,33,171
2023-03-13,Malaysia,26,0,37,154
2023-03-14,Malaysia,21,1,38,209
2023-03-15,Malaysia,22,1,43,207
2023-03-16,Malaysia,38,4,55,214
2023-03-17,Malaysia,26,0,54,201
2023-03-18,Malaysia,18,0,44,208
2023-03-19,Malaysia,24,2,43,188
2023-03-20,Malaysia,33,0,42,122
2023-03-21,Malaysia,33,2,58,227
2023-03-22,Malaysia,33,3,71,260
2023-03-23,Malaysia,46,1,64,235
2023-03-24,Malaysia,33,1,71,281
2023-03-25,Malaysia,40,4,54,257
2023-03-26,Malaysia,35,4,53,235
2023-03-27,Malaysia,33,2,44,147
2023-03-28,Malaysia,47,1,56,253
2023-03-29,Malaysia,60,1,125,275
2023-03-30,Malaysia,50,5,161,277
2023-03-31,Malaysia,47,8,206,345
2023-04-01,Malaysia,53,3,201,342
2023-04-02,Malaysia,42,0,121,267
2023-04-03,Malaysia,43,6,122,287
2023-04-04,Malaysia,47,4,236,324
2023-04-05,Malaysia,83,12,214,438
2023-04-06,Malaysia,74,0,245,486
2023-04-07,Malaysia,70,3,206,518
2023-04-08,Malaysia,84,6,185,451
2023-04-09,Malaysia,57,2,113,345
2023-04-10,Malaysia,60,0,105,374
2023-04-11,Malaysia,56,6,145,391
2023-04-12,Malaysia,76,6,262,556
2023-04-13,Malaysia,99,3,202,571
2023-04-14,Malaysia,83,3,172,581
2023-04-15,Malaysia,71,4,225,581
2023-04-16,Malaysia,59,3,194,483
2023-04-17,Malaysia,36,1,103,350
2023-04-18,Malaysia,77,5,162,546
2023-04-19,Malaysia,91,3,150,540
2023-04-20,Malaysia,84,1,118,547
2023-04-21,Malaysia,69,5,130,498
2023-04-22,Malaysia,70,2,67,423
2023-04-23,Malaysia,52,0,53,344
2023-04-24,Malaysia,51,1,59,276
2023-04-25,Malaysia,77,4,106,374
2023-04-26,Malaysia,86,0,89,442
2023-04-27,Malaysia,89,2,142,599
2023-04-28,Malaysia,115,3,166,783
2023-04-29,Malaysia,102,0,167,781
2023-04-30,Malaysia,123,7,178,660
2023-05-01,Malaysia,85,6,147,555
2023-05-02,Malaysia,98,2,147,546
2023-05-03,Malaysia,160,5,303,885
2023-05-04,Malaysia,152,7,296,954
2023-05-05,Malaysia,122,5,223,820
2023-05-06,Malaysia,129,4,214,763
2023-05-07,Malaysia,96,6,199,676
2023-05-08,Malaysia,121,1,190,734
2023-05-09,Malaysia,164,4,237,856
2023-05-10,Malaysia,168,6,283,976
2023-05-11,Malaysia,168,3,266,892
2023-05-12,Malaysia,120,13,336,853
2023-05-13,Malaysia,145,5,215,840
2023-05-14,Malaysia,81,4,190,465
2023-05-15,Malaysia,73,2,147,518
2023-05-16,Malaysia,107,5,227,725
2023-05-17,Malaysia,113,5,218,683
2023-05-18,Malaysia,120,7,224,768
2023-05-19,Malaysia,96,6,179,690
2023-05-20,Malaysia,85,1,123,577
2023-05-21,Malaysia,84,3,146,516
2023-05-22,Malaysia,78,2,172,401
2023-05-23,Malaysia,105,7,154,681
2023-05-24,Malaysia,121,3,196,681
2023-05-25,Malaysia,88,3,166,586
2023-05-26,Malaysia,92,1,166,567
2023-05-27,Malaysia,110,3,131,538
2023-05-28,Malaysia,52,1,94,435
2023-05-29,Malaysia,66,2,88,357
2023-05-30,Malaysia,92,3,141,543
2023-05-31,Malaysia,73,2,105,565
2023-06-01,Malaysia,73,4,92,497
2023-06-02,Malaysia,65,3,103,498
2023-06-03,Malaysia,66,0,89,414
2023-06-04,Malaysia,52,3,92,313
2023-06-05,Malaysia,37,3,59,245
2023-06-06,Malaysia,65,2,76,284
2023-06-07,Malaysia,71,2,109,478
2023-06-08,Malaysia,94,2,128,457
2023-06-09,Malaysia,59,5,105,455
2023-06-10,Malaysia,67,4,98,449
2023-06-11,Malaysia,65,3,96,348
2023-06-12,Malaysia,39,1,61,251
2023-06-13,Malaysia,79,2,97,395
2023-06-14,Malaysia,73,0,95,368
2023-06-15,Malaysia,45,4,86,331
2023-06-16,Malaysia,58,2,80,454
2023-06-17,Malaysia,42,2,53,303
2023-06-18,Malaysia,38,2,68,258
2023-06-19,Malaysia,38,1,51,194
2023-06-20,Malaysia,55,2,72,287
2023-06-21,Malaysia,49,5,89,306
2023-06-22,Malaysia,54,2,76,285
2023-06-23,Malaysia,36,4,74,311
2023-06-24,Malaysia,34,3,62,242
2023-06-25,Malaysia,39,2,50,187
2023-06-26,Malaysia,23,2,30,105
2023-06-27,Malaysia,41,1,47,193
2023-06-28,Malaysia,34,2,39,177
2023-06-29,Malaysia,31,1,32,159
2023-06-30,Malaysia,22,2,27,131
2023-07-01,Malaysia,18,0,16,137
2023-07-02,Malaysia,15,0,29,77
2023-07-03,Malaysia,25,2,34,119
2023-07-04,Malaysia,23,2,29,121
2023-07-05,Malaysia,24,0,43,132
2023-07-06,Malaysia,32,0,45,147
2023-07-07,Malaysia,27,1,37,119
2023-07-08,Malaysia,19,0,24,96
2023-07-09,Malaysia,16,4,32,85
2023-07-10,Malaysia,16,2,28,96
2023-07-11,Malaysia,29,0,37,112
2023-07-12,Malaysia,27,0,39,134
2023-07-13,Malaysia,12,1,41,116
2023-07-14,Malaysia,21,0,47,134
2023-07-15,Malaysia,17,0,38,118
2023-07-16,Malaysia,26,1,22,91
2023-07-17,Malaysia,9,0,30,83
2023-07-18,Malaysia,26,1,34,95
2023-07-19,Malaysia,21,0,27,111
2023-07-20,Malaysia,12,1,25,85
2023-07-21,Malaysia,23,0,26,80
2023-07-22,Malaysia,16,1,23,89
